customer_id,gender,region,plan_type,tenure_months,total_usage,support_tickets,last_login_days,churn
6653,Female,West,Standard,15,252.16480881700872,2,48,0
6654,Male,West,Standard,12,1748.5745246565446,1,29,1
6655,Female,South,Basic,50,3419.864211195504,1,47,0
6656,Male,West,Basic,46,5588.711259644675,1,34,1
6657,Female,South,Standard,42,1381.860361984059,3,20,0
6658,Male,East,Basic,8,6792.036632212844,4,2,0
6659,Female,South,Premium,59,8458.33725089288,3,5,0
6660,Female,North,Premium,55,5766.1621436916685,1,55,0
6661,Female,South,Premium,31,3039.324327529719,0,38,0
6662,Male,South,Standard,26,1301.784022310127,2,38,0
6663,Male,North,Basic,29,253.79712354108543,3,44,0
6664,Male,North,Standard,4,7344.843096683039,1,2,0
6665,Female,North,Standard,50,6321.945746295965,2,15,0
6666,Male,North,Basic,28,4815.205719750202,5,10,0
6667,Male,South,Standard,25,1109.7559669793652,2,56,0
6668,Male,West,Premium,40,2149.549294513265,1,51,0
6669,Male,North,Basic,32,8170.205806497757,3,7,0
6670,Male,East,Premium,36,4850.529533401658,4,25,0
6671,Male,South,Premium,11,9632.04531023179,0,50,0
6672,Female,West,Basic,37,9999.724258943024,4,45,1
6673,Female,East,Premium,10,8027.00055101932,2,9,0
6674,Male,South,Premium,38,2656.0177380802347,2,32,1
6675,Female,South,Premium,36,2388.038125583204,1,50,0
6676,Female,East,Basic,50,2610.979772195844,1,56,0
6677,Male,North,Basic,53,9869.17228028387,1,33,0
6678,Male,North,Basic,27,3419.8707328760865,2,28,1
6679,Female,East,Standard,17,7093.822762082421,1,18,0
6680,Male,West,Premium,7,9594.275327132473,5,24,0
6681,Female,North,Standard,9,8214.001853009338,0,21,0
6682,Female,South,Standard,35,6016.277710393461,1,57,1
6683,Female,South,Premium,54,1772.7586942501478,4,26,0
6684,Male,West,Basic,9,1831.8886223156292,2,38,1
6685,Female,South,Standard,59,4974.9885471269945,3,41,0
6686,Male,North,Basic,36,9524.250509155008,2,37,0
6687,Male,West,Basic,54,9054.487587931482,2,14,1
6688,Male,North,Premium,30,1745.301348998729,3,52,0
6689,Male,West,Standard,31,2948.4254732709246,1,26,0
6690,Male,East,Standard,19,5929.2320240041545,2,16,0
6691,Female,South,Basic,41,4826.561873304352,1,0,0
6692,Male,West,Premium,55,1281.6918128274722,3,54,1
6693,Male,East,Standard,23,3756.1411512833615,1,6,0
6694,Male,North,Basic,20,9551.672239787436,1,40,0
6695,Male,East,Basic,6,9519.278024970576,2,40,0
6696,Male,North,Basic,59,5638.3162221632565,2,18,0
6697,Female,West,Premium,43,6389.086916304554,1,52,0
6698,Male,West,Premium,24,2296.8721805036803,3,16,0
6699,Male,South,Basic,47,7445.33199156425,4,6,0
6700,Female,South,Basic,22,619.7122526353254,4,45,0
6701,Male,West,Premium,6,2284.7536628229163,4,31,0
6702,Female,North,Basic,52,158.2485078835827,1,38,0
6703,Female,North,Basic,24,3918.442461637561,2,24,1
6704,Female,West,Premium,42,8517.585867150709,1,24,0
6705,Female,North,Basic,56,9826.8141233887,3,16,0
6706,Male,West,Basic,57,6710.784156267517,3,10,1
6707,Male,South,Basic,22,7474.180185721681,2,52,0
6708,Female,North,Premium,18,2701.2208243279065,0,19,0
6709,Female,South,Premium,16,5251.293665539267,2,35,0
6710,Male,East,Premium,36,7392.121198371112,4,37,1
6711,Female,South,Standard,52,5023.030677071113,0,5,1
6712,Female,East,Standard,13,976.6092819290544,1,40,0
6713,Female,South,Standard,56,7434.555512326661,4,43,0
6714,Male,South,Standard,37,2273.6874795600443,1,2,1
6715,Female,North,Premium,52,1067.2069422827924,2,40,1
6716,Male,South,Basic,24,4832.773693371282,1,44,1
6717,Male,West,Premium,19,838.6298702161699,3,57,0
6718,Male,North,Standard,50,6331.492303118373,3,26,0
6719,Female,North,Premium,20,6440.685178101127,1,2,0
6720,Female,North,Basic,27,2641.3495340167915,3,9,0
6721,Male,South,Standard,17,9648.890775895175,0,53,0
6722,Male,North,Basic,16,8262.070708790252,2,57,0
6723,Male,East,Basic,1,1184.9108832073025,0,9,1
6724,Female,East,Basic,21,7510.270060657041,2,54,1
6725,Female,South,Standard,27,3595.4394073373605,1,30,1
6726,Male,North,Premium,1,7527.856364324693,2,5,0
6727,Male,West,Standard,30,8027.868444290828,1,23,0
6728,Female,West,Standard,20,1598.64275499857,2,37,0
6729,Male,East,Premium,24,6652.235649895236,0,47,0
6730,Female,South,Premium,46,8641.026608844155,3,14,0
6731,Female,South,Premium,56,3301.3988781016665,1,14,0
6732,Male,South,Premium,2,895.2502113915473,2,2,0
6733,Male,South,Basic,15,369.9480513980677,3,33,0
6734,Female,South,Standard,29,1189.009507927613,3,46,0
6735,Female,North,Standard,35,141.6386207018375,0,18,0
6736,Female,North,Standard,13,3336.764829689,3,29,0
6737,Female,North,Premium,19,3063.3530208282364,1,33,0
6738,Female,West,Standard,1,1192.3785501054397,4,51,1
6739,Male,North,Basic,45,6546.066993217699,0,20,1
6740,Female,South,Standard,47,9919.872942612135,0,2,0
6741,Female,South,Standard,16,9019.171506961426,1,32,0
6742,Female,West,Basic,43,2603.220936802844,5,16,0
6743,Male,West,Basic,3,7722.818166418315,2,33,0
6744,Male,East,Standard,40,9374.94630652169,3,39,0
6745,Female,West,Premium,6,9073.005946750927,1,54,1
6746,Female,East,Premium,31,8857.040260981756,2,47,0
6747,Male,North,Standard,5,7885.860070558175,1,54,1
6748,Male,South,Standard,26,3000.61561349937,5,33,0
6749,Male,East,Standard,28,927.2743554868432,2,18,0
6750,Male,East,Standard,15,4929.411593174957,3,59,0
6751,Female,East,Premium,9,642.432230127735,1,0,1
6752,Male,West,Standard,55,9984.889476896786,1,6,0
6753,Female,West,Basic,22,3647.265862340911,2,58,0
6754,Female,West,Premium,37,9587.565192050051,1,21,0
6755,Male,East,Premium,21,7753.897819819065,3,32,0
6756,Male,North,Basic,42,4171.780441538918,1,36,0
6757,Male,South,Standard,57,1271.2829858887922,0,49,0
6758,Male,West,Standard,29,2448.211594412689,1,5,0
6759,Female,North,Standard,26,6763.141303879084,2,2,0
6760,Female,West,Standard,6,8316.358513449677,1,49,0
6761,Female,West,Standard,11,9796.460869130044,1,34,1
6762,Male,East,Basic,36,1408.4056217356745,0,15,0
6763,Female,East,Standard,20,1643.878719310867,3,46,0
6764,Male,West,Basic,44,520.150819232449,3,25,0
6765,Female,South,Basic,20,2677.608802471668,1,33,0
6766,Male,West,Basic,27,8228.567644231976,1,34,0
6767,Female,South,Standard,6,2062.7428816359857,4,36,1
6768,Female,North,Standard,33,5523.861023961183,3,39,0
6769,Male,West,Premium,57,4519.431260259597,0,40,0
6770,Female,South,Premium,30,3325.6797991673466,1,42,0
6771,Female,North,Basic,50,6221.629493199194,2,45,0
6772,Male,North,Premium,34,5073.025314368936,1,4,0
6773,Male,East,Basic,5,3414.1554174973626,2,59,0
6774,Male,North,Premium,16,6919.623762688048,1,53,0
6775,Male,East,Standard,12,2871.685091281545,6,49,0
6776,Male,North,Standard,12,6467.515063965361,3,17,0
6777,Female,North,Basic,11,9576.734096581356,2,48,0
6778,Male,South,Basic,52,7316.624593897012,0,40,0
6779,Female,South,Standard,51,4242.155640399647,1,23,1
6780,Female,East,Standard,21,7500.837279904998,1,29,0
6781,Male,West,Standard,7,8111.493986321487,1,14,1
6782,Female,South,Premium,58,3325.8206232799566,1,17,0
6783,Female,North,Premium,34,7080.808935017058,3,15,0
6784,Male,East,Premium,29,4400.522341126806,5,17,0
6785,Female,East,Premium,6,8203.3725696405,3,26,0
6786,Male,East,Basic,36,3024.238192236072,1,0,1
6787,Male,North,Basic,34,9383.820733241882,1,58,0
6788,Male,South,Premium,49,5790.390678913337,1,10,0
6789,Female,West,Basic,8,3597.7028079635807,1,38,0
6790,Female,East,Premium,37,4251.775560247039,1,9,1
6791,Female,North,Premium,10,3543.206271808922,1,8,0
6792,Female,South,Standard,16,1547.8387249858374,5,52,0
6793,Male,South,Premium,2,778.0747291859453,2,38,0
6794,Female,West,Basic,56,3285.6090818687835,0,16,1
6795,Male,East,Premium,19,4641.03536667408,1,34,0
6796,Female,North,Standard,7,3681.987700416588,4,34,0
6797,Female,South,Basic,2,237.80308630639084,1,9,0
6798,Female,North,Standard,45,5832.161834929538,2,51,0
6799,Female,South,Premium,23,1533.683150920313,1,32,0
6800,Female,East,Premium,31,2188.9522577599982,3,14,1
6801,Male,East,Premium,4,1295.4104893838846,3,52,0
6802,Female,West,Premium,16,5252.284027282317,9,8,0
6803,Female,South,Basic,10,1042.076994898799,4,8,0
6804,Female,North,Premium,49,2637.9367669207368,1,26,0
6805,Female,South,Standard,21,4571.91630443793,5,21,1
6806,Male,North,Basic,28,1760.3179632015251,2,38,0
6807,Female,West,Basic,46,4517.789480848147,3,41,0
6808,Male,South,Basic,12,3493.07774460218,2,44,0
6809,Female,East,Standard,13,8619.912055959097,5,52,0
6810,Male,North,Standard,52,7969.541805020064,6,31,0
6811,Male,East,Standard,40,9929.260376308765,2,39,0
6812,Male,West,Standard,17,5336.2261563579295,5,16,0
6813,Male,West,Premium,18,5796.431226219745,2,0,0
6814,Male,North,Premium,53,9471.793896345756,0,45,0
6815,Female,South,Standard,10,4055.962925406433,1,46,0
6816,Male,East,Standard,58,5601.258576631103,2,13,0
6817,Female,East,Premium,28,3852.9464076821896,2,30,0
6818,Male,North,Premium,13,5504.020988391119,1,7,0
6819,Male,North,Standard,34,899.5876819236406,2,12,0
6820,Female,North,Basic,59,7859.561524102941,0,4,0
6821,Male,West,Basic,49,9854.271479547537,1,27,0
6822,Male,West,Standard,6,750.8299841515839,1,3,0
6823,Male,East,Basic,12,8030.293329291596,3,47,0
6824,Male,South,Premium,29,2493.1745249008336,2,28,1
6825,Female,North,Basic,13,2055.715827442115,1,41,1
6826,Male,West,Standard,26,6964.366942907219,3,43,0
6827,Male,South,Basic,4,536.909260710159,2,10,0
6828,Female,North,Basic,15,4686.069537798368,4,31,0
6829,Female,South,Basic,16,114.30021256168112,0,54,0
6830,Male,North,Premium,53,5588.500883600092,4,42,0
6831,Male,South,Premium,19,4674.60851054307,2,13,0
6832,Female,East,Premium,47,9163.277806138658,2,2,0
6833,Male,North,Standard,26,7230.691837565711,2,56,1
6834,Female,North,Basic,32,1347.4611016015183,3,6,0
6835,Male,East,Premium,6,3609.9456015442784,1,27,0
6836,Female,North,Premium,52,9322.639719820238,2,45,1
6837,Female,North,Basic,6,7280.808058013488,1,45,0
6838,Female,West,Standard,5,5983.323638364262,1,32,0
6839,Male,East,Basic,59,5634.808748790327,1,17,0
6840,Male,West,Standard,2,4041.174817398386,1,28,0
6841,Male,East,Basic,52,5893.494480422878,1,20,1
6842,Male,South,Premium,2,7739.477707189145,0,33,0
6843,Female,East,Premium,37,1362.622995928038,0,30,0
6844,Female,East,Premium,3,9701.323332516436,0,43,0
6845,Female,West,Standard,6,2469.712203980848,0,13,0
6846,Male,North,Basic,31,4532.652546230012,5,17,0
6847,Male,East,Standard,43,324.88468401304164,2,53,0
6848,Male,North,Premium,5,5548.424637289006,1,44,0
6849,Female,East,Standard,50,3880.4817878900753,1,44,0
6850,Male,West,Standard,46,2572.5831355026835,1,37,1
6851,Male,East,Standard,10,9856.690112445322,2,25,1
6852,Female,South,Basic,27,4338.597312455517,3,24,0
6853,Female,East,Standard,24,4201.533999579581,1,53,1
6854,Male,East,Standard,22,4684.722318361664,2,1,0
6855,Female,North,Standard,25,1249.922412754997,3,32,0
6856,Male,North,Premium,3,3991.651487167957,2,43,0
6857,Female,South,Premium,16,3430.4021651450576,1,21,0
6858,Female,East,Basic,30,4704.7321417492885,6,36,0
6859,Female,North,Premium,48,8580.549551728693,2,42,0
6860,Male,East,Basic,43,2008.5754061351572,2,58,1
6861,Male,West,Premium,4,6116.619324624264,1,39,1
6862,Male,West,Basic,43,472.6071885440886,3,20,0
6863,Female,South,Basic,40,3236.245770790208,3,55,0
6864,Female,West,Basic,16,4779.310429017655,3,1,0
6865,Female,North,Premium,55,835.3635928958087,0,30,0
6866,Female,North,Standard,40,5485.282552772659,0,5,0
6867,Male,South,Premium,41,3172.223648613593,1,53,0
6868,Male,East,Standard,46,9928.819134563895,3,5,0
6869,Male,North,Premium,8,6346.598071638146,3,28,0
6870,Female,West,Standard,24,2517.3344405556018,2,22,0
6871,Female,North,Premium,16,1116.4651299306015,2,46,0
6872,Male,South,Basic,54,503.1258157782409,0,57,0
6873,Female,West,Basic,27,998.6553173145948,2,33,0
6874,Male,West,Basic,2,6832.589317586441,2,36,0
6875,Female,West,Standard,55,8564.423532343966,4,6,0
6876,Female,South,Standard,20,1651.657835639671,4,50,0
6877,Male,South,Basic,51,4081.131090172269,3,4,0
6878,Male,East,Standard,20,3606.929897639327,1,53,0
6879,Female,East,Basic,20,6480.729102761919,1,46,0
6880,Male,East,Premium,19,1908.511029064328,0,57,1
6881,Male,South,Standard,57,9537.861173430363,2,59,0
6882,Female,West,Standard,51,7312.708180717498,4,47,0
6883,Female,West,Premium,18,9555.211600957988,1,29,0
6884,Female,North,Standard,13,2845.955525038328,1,2,1
6885,Male,East,Standard,17,5918.3848147997005,1,14,0
6886,Female,West,Standard,59,7349.452577392322,5,7,0
6887,Female,West,Premium,33,7138.466605400565,0,30,0
6888,Female,West,Basic,53,311.3263843407988,0,22,0
6889,Female,West,Basic,28,9983.062718549862,1,15,0
6890,Female,South,Premium,5,9287.793730410973,3,14,1
6891,Male,East,Premium,28,1285.5456045988462,5,25,1
6892,Female,West,Premium,25,5481.311065522187,2,42,0
6893,Female,West,Basic,20,3214.10890766222,1,48,1
6894,Male,West,Premium,21,8801.050757650437,1,36,0
6895,Female,West,Basic,13,7005.444342822726,1,28,0
6896,Female,North,Premium,6,2312.819851650691,3,47,0
6897,Male,West,Standard,29,435.2253391361788,2,18,1
6898,Female,West,Basic,42,2988.243845886264,1,8,0
6899,Male,West,Basic,55,477.5590007975969,1,31,0
6900,Female,North,Premium,9,1498.9760586837867,1,19,0
6901,Male,South,Standard,29,6397.766611975742,2,43,0
6902,Male,North,Basic,38,7476.342174368447,0,59,1
6903,Female,West,Premium,1,4733.367310057018,2,10,1
6904,Male,South,Standard,56,6042.849919871873,1,33,0
6905,Male,West,Basic,30,1643.2618590334937,0,31,0
6906,Female,South,Premium,50,3236.272188273801,3,52,0
6907,Female,West,Standard,32,7157.550088049764,1,48,0
6908,Male,West,Basic,57,3712.422049242441,1,0,1
6909,Female,South,Basic,59,3553.231113519116,2,38,0
6910,Male,South,Standard,23,2020.527106557852,2,31,0
6911,Male,West,Premium,39,5988.766273045889,1,3,0
6912,Female,North,Premium,58,8114.43219959006,1,53,1
6913,Female,North,Standard,10,4747.505783195793,7,3,0
6914,Male,North,Basic,44,1243.8386390637831,2,46,1
6915,Female,North,Standard,21,8399.83757590355,2,22,0
6916,Female,South,Standard,56,806.8313355551803,0,56,0
6917,Male,South,Standard,26,4770.100994691886,2,24,0
6918,Male,North,Basic,15,2684.665627956739,3,35,0
6919,Male,East,Standard,17,9369.549747568835,1,51,0
6920,Male,East,Standard,35,7401.677659690541,3,34,0
6921,Male,East,Basic,25,5707.448931382411,2,59,0
6922,Male,West,Basic,15,6710.778862824625,0,18,0
6923,Female,North,Standard,33,5373.999901843656,1,20,0
6924,Male,West,Premium,11,1561.249357672158,1,19,1
6925,Female,South,Standard,24,7120.076931965729,3,14,0
6926,Female,South,Basic,6,4977.472127467965,0,43,0
6927,Male,East,Basic,28,6379.661786095067,3,31,0
6928,Female,East,Basic,29,547.4964733749729,0,32,0
6929,Male,South,Premium,48,1506.144446376206,1,59,1
6930,Female,East,Basic,58,5934.767711726704,2,4,0
6931,Male,East,Premium,21,4648.346140521198,3,46,0
6932,Male,South,Basic,12,2346.049322641175,0,5,0
6933,Male,West,Basic,22,2483.5331132821925,4,33,0
6934,Male,East,Standard,27,6353.417294303831,0,0,1
6935,Female,West,Premium,21,683.7735665978322,3,52,0
6936,Female,East,Standard,15,4399.157607813375,0,42,0
6937,Female,North,Premium,57,5278.7246967934325,1,14,0
6938,Female,West,Basic,18,3150.6117671491074,1,38,0
6939,Female,West,Basic,10,8223.443302074129,1,56,0
6940,Male,East,Premium,22,662.0188674315502,1,43,0
6941,Male,West,Standard,44,8671.249573944813,0,0,0
6942,Male,North,Premium,20,7260.3036295889315,4,18,0
6943,Male,South,Premium,19,4517.918351438649,2,21,0
6944,Male,North,Premium,28,9252.227163103827,3,25,0
6945,Female,South,Basic,37,7052.159135297697,2,5,0
6946,Male,North,Premium,50,9317.348961624532,2,59,0
6947,Male,North,Basic,51,4778.638816214105,4,54,0
6948,Female,West,Standard,55,4584.433699854322,1,1,1
6949,Female,North,Basic,44,5354.35205131717,5,46,0
6950,Male,East,Standard,1,747.724369459446,3,45,0
6951,Male,East,Standard,34,9094.093088232696,2,39,0
6952,Female,East,Standard,35,6710.398811254323,2,34,1
6953,Male,East,Basic,26,6214.0982113027485,3,49,1
6954,Male,West,Premium,30,9271.989011058578,2,12,0
6955,Male,East,Basic,12,9937.008058323028,1,20,0
6956,Female,North,Standard,14,1717.5945675189214,1,40,0
6957,Male,East,Premium,39,7515.070150559733,2,25,0
6958,Male,West,Basic,4,5841.457227435022,7,56,0
6959,Female,South,Standard,12,4663.872167043768,2,3,0
6960,Female,North,Standard,24,9778.36475630674,3,34,0
6961,Female,North,Premium,40,8517.60381043562,4,3,1
6962,Male,West,Basic,31,6997.824842525345,1,44,0
6963,Female,South,Premium,1,3888.494055182381,0,52,0
6964,Male,East,Premium,37,6693.803961131375,2,28,0
6965,Female,South,Premium,1,5363.771823238096,3,54,0
6966,Male,North,Premium,15,2568.747652452718,4,23,1
6967,Female,North,Basic,13,4558.7750991421735,0,22,1
6968,Male,North,Premium,29,2200.8984842069526,0,1,0
6969,Male,South,Standard,55,5054.160902731327,1,55,0
6970,Female,East,Standard,45,7230.356951856693,3,9,0
6971,Female,North,Standard,4,462.7976158093768,4,38,0
6972,Male,West,Premium,15,7677.259122254654,3,4,0
6973,Female,East,Standard,44,297.94052088259855,3,53,0
6974,Male,North,Basic,40,5221.0492592973205,1,19,0
6975,Female,East,Premium,48,5777.419400786618,2,2,0
6976,Female,West,Premium,12,7636.310250315129,3,58,0
6977,Male,South,Premium,56,7634.185351074087,2,37,1
6978,Female,North,Basic,25,4232.808913844771,1,35,0
6979,Female,West,Premium,27,757.0878578945031,0,35,0
6980,Male,North,Premium,6,6965.65151248059,2,43,0
6981,Male,North,Standard,23,5158.76147318494,1,15,0
6982,Female,South,Standard,15,3397.278720964705,3,53,1
6983,Male,South,Premium,39,2425.250449254605,0,58,1
6984,Female,East,Basic,5,1285.60630979371,1,2,0
6985,Female,West,Standard,23,3021.9107223651927,1,28,0
6986,Male,West,Premium,15,4639.047288740401,2,27,1
6987,Male,South,Standard,25,4828.3307649745975,3,57,0
6988,Male,North,Standard,30,5869.115421006382,1,29,0
6989,Male,East,Basic,44,3688.4388366051007,2,41,0
6990,Male,South,Premium,43,9206.988905464084,2,0,0
6991,Male,East,Standard,4,5009.109169517918,4,10,1
6992,Female,East,Premium,13,4294.877897172711,1,7,0
6993,Female,West,Basic,50,576.8628866796823,1,25,1
6994,Male,East,Basic,40,6030.24931311555,6,54,0
6995,Female,West,Standard,39,6068.402467060513,2,56,0
6996,Female,North,Basic,54,5874.56733730396,3,15,0
6997,Female,North,Standard,23,8887.209484321382,2,26,0
6998,Female,South,Premium,16,7652.71824263397,4,27,1
6999,Male,North,Standard,35,8687.315633965025,3,59,0
7000,Female,West,Standard,54,688.2833134083139,1,12,0
7001,Female,East,Basic,58,3249.451679322935,4,40,1
7002,Male,East,Premium,16,3255.2482425775765,2,32,0
7003,Male,North,Premium,48,6604.746071909338,3,16,0
7004,Male,West,Standard,7,4541.288982174651,1,32,0
7005,Male,East,Premium,55,7796.978772195214,3,47,0
7006,Female,North,Premium,45,3905.862609891378,4,47,1
7007,Male,West,Standard,13,2293.9150153928467,3,20,0
7008,Female,West,Standard,53,2980.415576113356,2,53,0
7009,Female,East,Premium,51,1906.4502888930624,3,44,1
7010,Male,South,Standard,50,2059.13764845271,0,15,0
7011,Male,South,Basic,29,2246.70526276345,2,51,1
7012,Male,West,Premium,39,259.3376439215228,1,6,0
7013,Male,West,Standard,20,7189.2715441492,1,30,0
7014,Male,North,Premium,50,4056.063188484242,2,43,0
7015,Male,West,Premium,29,324.44618563010613,3,25,1
7016,Female,North,Basic,56,3763.074690211819,4,15,1
7017,Female,North,Basic,18,9063.14445844258,5,15,0
7018,Female,North,Premium,22,5161.318737977703,1,21,1
7019,Female,West,Basic,36,9868.84491232887,1,40,0
7020,Male,West,Standard,41,5445.598375592756,5,46,0
7021,Male,North,Premium,53,9631.710090605537,7,16,0
7022,Female,East,Basic,48,2097.8272151636857,2,31,0
7023,Female,West,Premium,36,2970.354645921739,2,24,1
7024,Female,South,Premium,8,7029.704090779638,4,23,0
7025,Male,East,Standard,3,9869.53400829452,3,36,0
7026,Male,South,Standard,29,8270.444369091823,0,37,1
7027,Male,West,Standard,9,5581.682239089936,2,56,0
7028,Female,East,Basic,8,943.0108821532616,1,8,0
7029,Female,West,Basic,30,3707.35318899796,2,3,1
7030,Male,West,Basic,12,955.614435906247,0,57,0
7031,Male,East,Standard,46,3181.685482478394,2,46,0
7032,Female,West,Premium,28,2662.041796586713,3,30,0
7033,Female,East,Standard,56,3946.697436703512,2,5,0
7034,Male,West,Basic,42,8389.038240900198,4,28,0
7035,Female,North,Basic,53,1588.7290459727633,3,44,0
7036,Male,South,Basic,49,3130.033093650715,3,42,1
7037,Male,North,Standard,43,2685.0607187839146,1,0,0
7038,Female,West,Basic,10,3031.8023066553874,1,8,0
7039,Female,West,Standard,13,3670.172400590213,1,0,1
7040,Female,West,Premium,57,2518.6863243430207,0,1,0
7041,Male,North,Standard,2,9431.55459500892,4,48,0
7042,Female,West,Basic,1,4259.00696773528,7,4,0
7043,Female,East,Premium,22,1229.721325452955,2,29,0
7044,Male,South,Basic,33,4729.820239270477,3,35,0
7045,Male,West,Premium,16,1925.8758284274516,2,47,0
7046,Female,West,Basic,42,2239.693360763068,2,51,1
7047,Male,South,Standard,58,2921.910034683844,2,10,0
7048,Male,South,Basic,29,1335.1225746568728,3,17,1
7049,Male,South,Standard,10,7239.077432542001,0,33,0
7050,Female,North,Standard,39,7940.270099839364,2,47,0
7051,Female,North,Premium,7,4003.42072696444,2,5,1
7052,Male,West,Standard,1,6921.026140392098,3,24,0
7053,Male,South,Standard,26,3950.6474726898864,1,58,0
7054,Male,West,Standard,45,1724.3655040000033,4,59,0
7055,Female,West,Premium,5,4031.963807179656,2,24,0
7056,Male,West,Basic,35,5614.17521526823,0,7,1
7057,Male,North,Basic,13,505.8437093612002,2,57,0
7058,Female,South,Standard,27,6579.395467755465,1,24,1
7059,Male,West,Standard,12,7451.818893147377,1,51,0
7060,Female,North,Basic,30,8613.705551314755,0,18,0
7061,Female,East,Standard,50,1117.428546468139,0,46,0
7062,Female,East,Basic,32,100.9265791968962,9,45,0
7063,Male,West,Premium,59,825.337053319407,0,32,0
7064,Male,West,Standard,31,9248.75635748247,0,37,0
7065,Female,South,Standard,5,7679.001638308484,1,53,1
7066,Male,South,Basic,37,8370.812902935553,2,49,0
7067,Female,West,Basic,2,5218.436591943126,2,26,0
7068,Male,North,Premium,38,5314.526758182366,1,29,0
7069,Female,West,Standard,7,3055.2053394079267,5,30,0
7070,Female,South,Basic,1,8443.255214484821,3,32,0
7071,Male,South,Premium,3,8314.718872529465,1,25,1
7072,Male,North,Basic,20,3982.496322649399,2,49,0
7073,Male,West,Basic,2,3359.743997667591,2,15,0
7074,Male,South,Premium,42,7409.895385404946,4,50,1
7075,Female,West,Premium,43,359.0645695455441,4,25,0
7076,Female,South,Premium,21,8613.49409533204,4,49,0
7077,Male,East,Premium,45,4517.855094210311,1,43,0
7078,Male,East,Premium,32,4469.308040774323,2,30,1
7079,Female,East,Premium,48,6723.870689135207,0,30,0
7080,Male,South,Standard,20,6492.918667074261,0,34,0
7081,Male,North,Premium,43,2733.143253958031,2,3,1
7082,Male,East,Standard,50,9438.458184689558,0,36,0
7083,Male,South,Basic,31,9864.66679539329,1,7,1
7084,Female,West,Basic,43,5307.291241532232,1,5,0
7085,Female,East,Premium,33,5657.669901886436,0,15,0
7086,Male,North,Basic,24,5587.747837893874,3,15,0
7087,Female,North,Premium,18,4909.295340964784,2,48,1
7088,Male,North,Premium,20,9457.351831410471,4,43,1
7089,Male,West,Standard,32,2523.049244876381,2,13,1
7090,Male,West,Basic,58,1168.7859449283517,2,45,0
7091,Female,North,Premium,5,9302.51811481583,4,5,0
7092,Female,North,Basic,2,2209.079310690412,4,17,0
7093,Female,North,Standard,26,7516.638000066651,2,53,0
7094,Female,West,Basic,25,2118.34576139794,2,53,0
7095,Female,West,Standard,50,9605.841554661352,4,31,0
7096,Male,South,Standard,22,7932.105526339364,1,42,0
7097,Male,East,Standard,39,9195.309903937105,4,43,1
7098,Female,West,Premium,22,9514.749719105424,3,32,0
7099,Female,North,Premium,11,935.801404263098,4,31,1
7100,Female,East,Basic,11,4390.54967266698,2,14,0
7101,Male,West,Premium,45,6516.193336580264,1,35,0
7102,Female,East,Premium,4,8044.315430849685,2,25,1
7103,Male,South,Basic,33,2490.570269702584,2,30,0
7104,Male,West,Standard,18,9154.588107953954,0,2,0
7105,Female,North,Standard,31,2287.665658071533,2,39,0
7106,Male,North,Basic,44,8675.146375252798,0,35,1
7107,Male,South,Premium,58,5175.854538675481,3,27,0
7108,Female,South,Basic,28,5202.679501514878,4,57,1
7109,Male,South,Basic,42,3802.655593271713,4,29,0
7110,Female,South,Premium,22,1124.701791045036,1,38,1
7111,Male,South,Basic,40,3536.191624883428,1,34,1
7112,Female,West,Premium,3,4324.693478326482,0,25,0
7113,Female,West,Premium,7,4842.30845987441,1,6,0
7114,Male,East,Basic,57,7417.0433750603215,3,1,0
7115,Female,South,Standard,20,3585.4940936040807,4,28,0
7116,Male,North,Premium,43,4125.269317108466,4,44,0
7117,Male,North,Standard,7,9070.37616298898,1,46,0
7118,Female,South,Premium,7,7550.416216872597,0,52,0
7119,Male,South,Standard,29,326.2721180875362,2,20,0
7120,Female,South,Basic,26,8139.678701458072,1,3,0
7121,Male,South,Premium,41,9900.444851068556,3,35,0
7122,Male,South,Basic,3,9403.700639541436,2,13,0
7123,Female,North,Basic,43,8375.963405011289,4,5,0
7124,Male,East,Basic,17,6328.820098638945,3,49,0
7125,Male,South,Premium,40,2854.102009436084,2,18,0
7126,Male,South,Basic,20,6578.863052662953,1,9,0
7127,Male,South,Basic,34,6986.365461671057,0,6,0
7128,Male,West,Premium,53,2887.4257942036384,1,58,1
7129,Male,North,Basic,52,2627.7632816435525,6,25,0
7130,Male,North,Premium,33,4029.546205013477,1,44,0
7131,Male,East,Basic,16,6447.354993431997,1,31,1
7132,Female,West,Standard,23,3001.3164658955016,1,52,1
7133,Male,West,Basic,4,5601.098569567483,1,51,0
7134,Male,West,Standard,56,9002.45027835641,1,15,0
7135,Female,East,Premium,41,3021.4932163045705,0,24,0
7136,Female,East,Standard,40,9663.139987662364,2,23,0
7137,Female,East,Premium,33,4786.144988864835,2,40,0
7138,Male,West,Basic,8,1098.9925426943496,1,23,0
7139,Female,North,Standard,5,644.8899979227793,2,44,1
7140,Female,West,Basic,33,3452.877691563219,2,1,0
7141,Male,East,Standard,57,2661.713671625742,3,3,0
7142,Male,West,Premium,25,8452.761939312197,6,50,1
7143,Female,South,Premium,7,7402.620372027869,0,25,0
7144,Female,West,Premium,47,8857.008240013578,1,9,0
7145,Male,West,Premium,7,5933.60963229751,0,32,1
7146,Male,North,Basic,59,4411.026751145956,1,35,1
7147,Male,North,Basic,33,2778.6224880487966,1,15,0
