customer_id,gender,region,plan_type,tenure_months,total_usage,support_tickets,last_login_days,churn,avg_monthly_uasge,complaint_rate
8484,Female,South,Standard,1,6168.56522390834,3,38,1,6168.56522390834,3.0
8485,Male,North,Premium,41,7746.325252137975,2,11,1,188.93476224726768,0.04878048780487805
8486,Female,West,Premium,43,9417.282222661148,2,56,0,219.0065633177011,0.046511627906976744
8487,Male,East,Premium,31,2720.499140094219,2,39,1,87.75803677723287,0.06451612903225806
8488,Male,East,Basic,53,9476.588586095811,2,9,0,178.80355822822287,0.03773584905660377
8489,Female,North,Premium,55,9613.38565527914,1,12,1,174.78883009598437,0.01818181818181818
8490,Male,East,Standard,19,8154.942093348834,3,55,0,429.20747859730704,0.15789473684210525
8491,Female,South,Premium,21,8826.228031929257,3,2,1,420.2965729490122,0.14285714285714285
8492,Female,South,Basic,58,6955.0323858,1,34,0,119.91435147931034,0.017241379310344827
8493,Male,East,Basic,30,487.0624773197183,3,41,1,16.235415910657277,0.1
8494,Female,North,Basic,52,5793.277592583382,2,33,1,111.40918447275735,0.038461538461538464
8495,Female,South,Basic,7,7497.325173311642,1,0,0,1071.0464533302345,0.14285714285714285
8496,Male,West,Basic,5,9422.861033592715,4,58,1,1884.572206718543,0.8
8497,Male,West,Standard,2,5747.473285486849,5,2,1,2873.7366427434245,2.5
8498,Male,South,Premium,51,7962.586714748096,2,45,1,156.1291512695705,0.0392156862745098
8499,Male,South,Standard,56,7079.883303690491,2,25,1,126.42648756590162,0.03571428571428571
8500,Male,East,Standard,3,2879.94859662106,3,29,1,959.9828655403534,1.0
8501,Male,North,Basic,15,1631.8079439984497,2,45,1,108.78719626656331,0.13333333333333333
8502,Female,East,Premium,39,7533.962753911213,1,3,1,193.17853215156958,0.02564102564102564
8503,Male,North,Premium,37,2414.306775677124,4,51,1,65.2515344777601,0.10810810810810811
8504,Male,West,Premium,55,2522.446390838395,1,36,1,45.86266165160718,0.01818181818181818
8505,Female,West,Basic,10,6475.067763136412,1,57,1,647.5067763136412,0.1
8506,Female,North,Standard,9,7911.777793892332,2,7,1,879.0864215435925,0.2222222222222222
8507,Male,East,Premium,23,5865.087719326239,1,46,1,255.0038138837495,0.043478260869565216
8508,Male,South,Standard,14,8861.333223402806,4,45,0,632.9523731002004,0.2857142857142857
8509,Female,North,Premium,54,2193.288365581677,1,38,1,40.616451214475504,0.018518518518518517
8510,Male,East,Premium,45,2598.902852453321,2,53,0,57.75339672118491,0.044444444444444446
8511,Male,West,Premium,33,6405.859491158701,0,36,1,194.1169542775364,0.0
8512,Female,South,Premium,16,8310.74502772114,3,30,1,519.4215642325712,0.1875
8513,Male,West,Basic,20,5439.582836614512,1,29,1,271.9791418307256,0.05
8514,Female,North,Basic,8,202.77757569520725,1,25,1,25.347196961900906,0.125
8515,Male,West,Standard,49,6801.736979148717,1,57,1,138.81095875813708,0.02040816326530612
8516,Female,West,Basic,38,8154.466086877554,1,57,1,214.5912128125672,0.02631578947368421
8517,Female,North,Premium,34,2837.781916170144,3,58,0,83.46417400500424,0.08823529411764706
8518,Female,South,Standard,31,636.5624659344477,0,15,1,20.534273094659603,0.0
8519,Male,North,Standard,45,5227.724583264728,0,21,1,116.17165740588284,0.0
8520,Female,East,Standard,57,517.3366814744389,3,31,1,9.076082131130507,0.05263157894736842
8521,Male,North,Premium,8,4218.565764760919,2,45,1,527.3207205951148,0.25
8522,Female,North,Premium,25,276.39666025592487,3,42,1,11.055866410236995,0.12
8523,Female,South,Standard,41,2327.1705567885715,1,12,1,56.760257482648086,0.024390243902439025
8524,Female,East,Basic,13,3949.342273680408,3,24,1,303.79555951387755,0.23076923076923078
8525,Male,West,Premium,18,1205.8883084780527,1,55,0,66.99379491544738,0.05555555555555555
8526,Male,West,Premium,50,1230.143449487964,1,55,1,24.60286898975928,0.02
8527,Female,West,Basic,41,8287.911229223697,2,53,1,202.1441763225292,0.04878048780487805
8528,Male,West,Standard,34,510.0962808982552,4,13,0,15.002831791125153,0.11764705882352941
8529,Male,South,Basic,36,6920.765861869093,2,0,0,192.24349616303036,0.05555555555555555
8530,Male,East,Premium,50,8163.37228855858,3,16,1,163.2674457711716,0.06
8531,Female,South,Standard,17,1394.1513059428255,2,52,1,82.00890034957797,0.11764705882352941
8532,Male,North,Standard,12,2034.1702716833795,3,39,1,169.51418930694828,0.25
8533,Female,East,Basic,16,6450.783685790791,2,15,1,403.17398036192446,0.125
8534,Female,East,Premium,13,3224.901466157867,2,20,1,248.06934355060517,0.15384615384615385
8535,Female,West,Premium,11,4816.588405225512,2,38,1,437.8716732023193,0.18181818181818182
8536,Male,West,Standard,14,8376.426811969346,4,49,1,598.3162008549533,0.2857142857142857
8537,Female,West,Premium,42,1466.0333967044694,1,44,1,34.90555706439213,0.023809523809523808
8538,Male,West,Standard,55,6234.559966856589,2,26,1,113.35563576102889,0.03636363636363636
8539,Male,North,Standard,28,9429.737450579922,4,6,0,336.7763375207115,0.14285714285714285
8540,Female,West,Standard,59,668.9196339029883,5,52,1,11.337620913609971,0.0847457627118644
8541,Female,South,Premium,53,694.066973349136,4,27,1,13.095603270738415,0.07547169811320754
8542,Female,East,Basic,51,5591.949488914608,1,30,1,109.64606841009035,0.0196078431372549
8543,Male,North,Standard,24,9604.75038133386,1,41,1,400.19793255557755,0.041666666666666664
8544,Male,North,Basic,53,2282.689059431209,4,34,1,43.069604894928474,0.07547169811320754
8545,Female,East,Basic,17,3374.840500190385,4,32,1,198.5200294229638,0.23529411764705882
8546,Female,East,Basic,9,1076.6149480239492,0,59,1,119.62388311377214,0.0
8547,Male,East,Basic,46,3686.247581324813,0,28,0,80.13581698532202,0.0
8548,Male,North,Basic,30,538.8915521987915,2,43,1,17.963051739959717,0.06666666666666667
8549,Female,South,Standard,37,3952.030577672957,1,56,1,106.81163723440424,0.02702702702702703
8550,Male,South,Premium,3,5599.3289719261065,3,41,0,1866.4429906420355,1.0
8551,Male,East,Basic,54,9752.547784174189,1,38,0,180.60273674396646,0.018518518518518517
8552,Male,North,Premium,8,8202.040998455304,1,23,1,1025.255124806913,0.125
8553,Male,West,Premium,18,8238.447566675957,0,57,1,457.69153148199763,0.0
8554,Male,North,Standard,59,2358.6288132647514,3,41,1,39.976759546860194,0.05084745762711865
8555,Male,East,Basic,30,963.6235514715664,2,35,1,32.120785049052216,0.06666666666666667
8556,Female,North,Premium,3,6070.439570632011,1,50,1,2023.479856877337,0.3333333333333333
8557,Male,North,Premium,55,5259.2681310520975,0,52,0,95.62305692821995,0.0
8558,Female,North,Basic,34,5213.38837811855,2,16,0,153.3349522976044,0.058823529411764705
8559,Female,West,Standard,59,1179.179063387027,6,5,1,19.986085820119104,0.1016949152542373
8560,Male,East,Standard,43,4989.460453206926,1,59,1,116.03396402806806,0.023255813953488372
8561,Female,East,Basic,28,1588.5218319357268,1,32,1,56.7329225691331,0.03571428571428571
8562,Female,East,Premium,37,4278.934477747199,0,59,1,115.64687777695131,0.0
8563,Female,South,Standard,25,715.4100631836787,4,55,0,28.616402527347148,0.16
8564,Male,South,Standard,30,8583.236734144833,1,52,1,286.1078911381611,0.03333333333333333
8565,Female,East,Premium,7,230.48285442858648,2,47,1,32.92612206122664,0.2857142857142857
8566,Male,North,Premium,46,9399.299080508765,0,47,1,204.33258870671227,0.0
8567,Female,North,Premium,29,8642.629045016496,0,43,1,298.0216912074654,0.0
8568,Female,East,Premium,51,7550.819918436099,4,25,0,148.0552925183549,0.0784313725490196
8569,Female,West,Basic,2,9827.250764628674,3,43,1,4913.625382314337,1.5
8570,Female,West,Premium,26,632.8179715630729,1,6,0,24.339152752425882,0.038461538461538464
8571,Male,North,Standard,41,6451.811349918232,2,51,1,157.36125243703003,0.04878048780487805
8572,Female,North,Premium,57,8508.09069566999,1,36,1,149.26474904684193,0.017543859649122806
8573,Female,South,Premium,57,1353.5092556546167,1,15,0,23.745776414993276,0.017543859649122806
8574,Male,West,Basic,42,5889.27228879862,3,1,0,140.2207687809195,0.07142857142857142
8575,Male,North,Basic,51,3999.82689607725,3,47,1,78.42797835445587,0.058823529411764705
8576,Male,North,Premium,49,4414.688422136224,3,22,0,90.09568208441274,0.061224489795918366
8577,Female,East,Basic,57,9133.98844531374,1,44,0,160.2454113212937,0.017543859649122806
8578,Male,South,Basic,7,5432.649357719851,1,40,1,776.0927653885501,0.14285714285714285
8579,Male,West,Basic,18,1023.2942439786092,5,38,0,56.84968022103384,0.2777777777777778
8580,Male,West,Basic,6,9378.440121059846,2,31,1,1563.0733535099744,0.3333333333333333
8581,Male,South,Premium,59,1933.5905885726647,1,35,1,32.77272184021466,0.01694915254237288
8582,Male,North,Basic,41,8937.104483073434,4,28,1,217.97815812374228,0.0975609756097561
8583,Male,West,Basic,40,9712.115138745065,2,7,0,242.8028784686266,0.05
8584,Female,West,Standard,27,8790.590885290885,1,42,1,325.57744019595873,0.037037037037037035
8585,Male,West,Premium,54,6803.624400308313,1,42,1,125.99304445015395,0.018518518518518517
8586,Female,East,Basic,54,7461.1630162485935,0,14,1,138.16968548608506,0.0
8587,Male,South,Standard,56,7028.685713271077,2,13,1,125.51224487984065,0.03571428571428571
8588,Male,West,Basic,41,4659.191439765121,2,53,1,113.63881560402734,0.04878048780487805
8589,Male,South,Premium,24,2816.7552155773524,2,5,1,117.36480064905635,0.08333333333333333
8590,Female,North,Standard,33,2921.527026515194,3,50,1,88.53112201561194,0.09090909090909091
8591,Male,South,Standard,31,7338.561826732762,2,12,1,236.72780086234715,0.06451612903225806
8592,Male,East,Premium,34,6297.760838373447,4,11,0,185.22825995216022,0.11764705882352941
8593,Male,East,Standard,22,5890.3519362945535,2,26,0,267.7432698315706,0.09090909090909091
8594,Male,South,Standard,24,6560.827495451536,2,33,1,273.3678123104807,0.08333333333333333
8595,Female,East,Basic,36,7770.3837307658,4,50,1,215.8439925212722,0.1111111111111111
8596,Female,West,Standard,28,7508.575054990782,3,10,1,268.16339482109936,0.10714285714285714
8597,Female,East,Premium,20,1143.4244173447782,1,27,1,57.171220867238915,0.05
8598,Female,North,Basic,18,3694.046992096472,2,6,1,205.22483289424844,0.1111111111111111
8599,Female,South,Standard,42,2713.2746541624483,1,34,0,64.60177748005829,0.023809523809523808
8600,Male,South,Basic,32,5428.562756019037,2,54,0,169.6425861255949,0.0625
8601,Male,North,Premium,33,708.0192154786301,3,34,1,21.45512774177667,0.09090909090909091
8602,Male,North,Standard,10,7648.394070175819,1,19,1,764.839407017582,0.1
8603,Female,North,Premium,9,1154.620604250966,1,10,1,128.29117825010732,0.1111111111111111
8604,Male,North,Premium,55,2786.8800565151173,1,20,1,50.670546482093044,0.01818181818181818
8605,Female,West,Standard,25,7849.140901688371,1,1,1,313.96563606753483,0.04
8606,Male,East,Standard,13,610.4438308952136,2,20,1,46.95721776117028,0.15384615384615385
8607,Female,East,Basic,47,6635.990578704317,1,26,1,141.1912889086025,0.02127659574468085
8608,Male,West,Premium,50,9252.334890764423,1,41,1,185.04669781528847,0.02
8609,Male,North,Standard,58,6214.6143901591,5,21,1,107.14852396826035,0.08620689655172414
8610,Male,South,Premium,45,7155.309125273968,3,24,1,159.0068694505326,0.06666666666666667
8611,Male,South,Standard,5,7943.442037973215,3,57,1,1588.688407594643,0.6
8612,Female,South,Premium,31,2300.2385896429,0,35,1,74.20124482719032,0.0
8613,Male,North,Basic,31,5851.542788324376,2,30,0,188.7594447846573,0.06451612903225806
8614,Male,West,Premium,34,3159.6614886988723,1,57,0,92.93122025584918,0.029411764705882353
8615,Male,West,Standard,26,2570.0042543305226,2,15,0,98.84631747425087,0.07692307692307693
8616,Female,West,Basic,7,2005.318509346989,0,47,1,286.4740727638556,0.0
8617,Male,East,Basic,41,5895.763091496837,5,36,0,143.79909979260577,0.12195121951219512
8618,Male,East,Standard,51,7965.866072882671,3,51,1,156.19345240946413,0.058823529411764705
8619,Male,East,Basic,46,8771.301735465611,1,20,0,190.68047251012197,0.021739130434782608
8620,Male,East,Premium,49,4343.000866804408,4,28,1,88.63267075111037,0.08163265306122448
8621,Male,South,Premium,52,3791.7001019595946,3,0,0,72.91730965306913,0.057692307692307696
8622,Female,South,Standard,20,6904.338330795851,2,58,1,345.2169165397926,0.1
8623,Female,West,Premium,43,7825.556494338271,2,55,1,181.9896859148435,0.046511627906976744
8624,Female,East,Standard,22,2607.861433056726,1,40,0,118.539156048033,0.045454545454545456
8625,Male,West,Basic,5,3043.179753689263,0,2,1,608.6359507378527,0.0
8626,Female,North,Premium,12,5380.593859594408,2,44,1,448.3828216328673,0.16666666666666666
8627,Male,East,Standard,21,4499.418309615443,0,25,1,214.25801474359253,0.0
8628,Male,East,Premium,9,7087.298557291249,2,34,0,787.4776174768054,0.2222222222222222
8629,Male,West,Basic,29,5094.401410778684,1,8,1,175.66901416478223,0.034482758620689655
8630,Male,West,Basic,27,1204.8311466535686,0,27,1,44.62337580198402,0.0
8631,Female,North,Premium,17,1742.936628402235,3,8,1,102.52568402366089,0.17647058823529413
8632,Female,West,Basic,40,9028.897553824332,4,12,1,225.7224388456083,0.1
8633,Female,East,Standard,24,2351.2438118162963,3,22,1,97.96849215901234,0.125
8634,Male,South,Premium,27,595.8523050372121,0,52,1,22.068603890267113,0.0
8635,Female,North,Premium,8,7341.40012704353,1,48,1,917.6750158804413,0.125
8636,Female,North,Basic,44,6871.710324061944,1,40,1,156.17523463777147,0.022727272727272728
8637,Male,East,Standard,29,6040.752584682717,1,43,1,208.30181326492126,0.034482758620689655
8638,Female,South,Premium,19,5072.33592920113,2,37,1,266.96504890532265,0.10526315789473684
8639,Male,West,Premium,10,9698.845505063511,3,2,0,969.8845505063512,0.3
8640,Female,West,Basic,24,1286.3397295926882,0,20,1,53.597488733028676,0.0
8641,Female,South,Basic,34,5150.611547523686,0,42,1,151.48857492716724,0.0
8642,Female,South,Standard,56,5684.044940353432,1,30,1,101.50080250631129,0.017857142857142856
8643,Male,East,Standard,40,322.6798919703094,2,44,0,8.066997299257736,0.05
8644,Female,West,Basic,31,4178.725005562951,2,56,1,134.79758082461132,0.06451612903225806
8645,Female,East,Standard,46,7849.741041347547,5,45,1,170.6465443771206,0.10869565217391304
8646,Female,West,Basic,51,4763.877676905031,1,46,0,93.40936621382414,0.0196078431372549
8647,Female,West,Premium,4,8765.256652930077,0,14,1,2191.314163232519,0.0
8648,Male,South,Basic,41,6483.509425705646,6,16,0,158.13437623672309,0.14634146341463414
8649,Male,East,Basic,45,7684.245104093754,2,13,1,170.76100231319452,0.044444444444444446
8650,Female,South,Basic,31,8064.353338404363,1,15,1,260.14043027110847,0.03225806451612903
8651,Female,East,Premium,9,6926.05237045732,0,41,1,769.5613744952577,0.0
8652,Female,West,Standard,26,7518.868534260875,2,16,1,289.18725131772595,0.07692307692307693
8653,Male,North,Standard,13,6983.574344230352,2,25,1,537.1980264792578,0.15384615384615385
8654,Female,North,Standard,57,5549.59110969087,7,47,1,97.36124753843632,0.12280701754385964
8655,Female,East,Basic,48,5708.676359394786,2,13,0,118.93075748739138,0.041666666666666664
8656,Male,East,Basic,26,1979.8593481043329,0,44,1,76.14843646555127,0.0
8657,Male,South,Standard,54,8291.648410452664,2,35,1,153.5490446380123,0.037037037037037035
8658,Male,West,Premium,1,3190.159406341798,1,21,1,3190.159406341798,1.0
8659,Female,North,Premium,40,5403.7951364067785,3,2,1,135.09487841016946,0.075
8660,Male,South,Premium,9,2570.501023630908,3,2,1,285.6112248478787,0.3333333333333333
8661,Male,East,Premium,31,6989.063293151652,2,14,1,225.45365461779522,0.06451612903225806
8662,Female,West,Basic,24,9754.172626620964,1,3,1,406.42385944254016,0.041666666666666664
8663,Male,South,Standard,45,8039.208323009333,3,31,1,178.64907384465184,0.06666666666666667
8664,Female,South,Premium,49,6229.045270686913,1,15,1,127.12337287116148,0.02040816326530612
8665,Female,East,Basic,22,5718.314684046799,2,59,0,259.92339472939994,0.09090909090909091
8666,Male,West,Basic,57,4948.735447793997,4,29,1,86.8199201367368,0.07017543859649122
8667,Female,North,Basic,9,2129.217174459642,1,32,0,236.57968605107135,0.1111111111111111
8668,Male,South,Standard,39,3545.2995132580304,1,36,0,90.90511572456488,0.02564102564102564
8669,Male,East,Basic,23,4123.301334295876,1,7,1,179.27397105634242,0.043478260869565216
8670,Male,South,Standard,20,9451.233840926005,4,30,1,472.5616920463002,0.2
8671,Female,East,Standard,55,4313.270254956523,1,29,1,78.42309554466405,0.01818181818181818
8672,Male,East,Standard,42,5903.284512479667,0,37,1,140.5543931542778,0.0
8673,Female,East,Standard,21,9232.002952056411,2,2,1,439.6191881931624,0.09523809523809523
8674,Female,West,Basic,27,5232.421437332297,4,19,1,193.79338656786283,0.14814814814814814
8675,Female,North,Basic,58,2589.3528206539404,2,4,1,44.644014149205866,0.034482758620689655
8676,Male,West,Basic,5,3871.960455320968,0,45,1,774.3920910641936,0.0
8677,Female,North,Premium,17,3817.838084482551,0,42,1,224.57871085191476,0.0
8678,Female,East,Premium,34,7175.70389055133,2,4,1,211.0501144279803,0.058823529411764705
8679,Male,North,Standard,9,3031.595231554256,2,1,1,336.84391461713955,0.2222222222222222
8680,Male,West,Standard,34,7329.856919827903,2,50,1,215.58402705376184,0.058823529411764705
8681,Female,South,Standard,10,8903.502847678585,3,25,1,890.3502847678585,0.3
8682,Female,West,Standard,59,3427.122815965747,2,15,1,58.086827389249954,0.03389830508474576
8683,Male,West,Standard,44,1439.8768924331137,3,39,1,32.72447482802531,0.06818181818181818
8684,Female,West,Premium,2,6421.688074589563,6,48,1,3210.8440372947816,3.0
8685,Female,West,Standard,47,3672.459228487543,4,31,1,78.13743039335198,0.0851063829787234
8686,Female,West,Basic,25,5386.463054731322,2,51,0,215.45852218925288,0.08
8687,Female,North,Standard,3,6378.2397552121465,1,1,1,2126.079918404049,0.3333333333333333
8688,Male,North,Basic,34,4136.655146203024,2,40,1,121.6663278295007,0.058823529411764705
8689,Female,South,Basic,7,9254.47507272174,1,26,1,1322.0678675316772,0.14285714285714285
8690,Male,West,Basic,28,4056.1850762876734,0,43,0,144.86375272455976,0.0
8691,Female,West,Basic,9,3143.005839676286,2,44,1,349.2228710751429,0.2222222222222222
8692,Male,South,Standard,11,8868.184688878986,4,14,1,806.1986080799078,0.36363636363636365
8693,Female,South,Standard,29,1449.387061915516,2,22,1,49.978864203983306,0.06896551724137931
8694,Male,East,Standard,54,1329.668394977342,2,21,1,24.623488795876703,0.037037037037037035
8695,Female,South,Standard,16,9363.412255295696,1,19,1,585.213265955981,0.0625
8696,Male,South,Standard,39,2168.787299683545,2,0,1,55.60993076111654,0.05128205128205128
8697,Female,South,Premium,29,1569.530295883941,4,56,1,54.121734340825554,0.13793103448275862
8698,Female,East,Basic,13,5398.1662097935305,1,34,1,415.2435545995023,0.07692307692307693
8699,Male,North,Basic,35,563.2058154819456,6,28,1,16.09159472805559,0.17142857142857143
8700,Male,East,Premium,11,6238.148507202845,3,50,1,567.1044097457133,0.2727272727272727
8701,Male,North,Premium,35,4584.01490355674,4,21,0,130.97185438733544,0.11428571428571428
8702,Male,South,Standard,47,6440.078447705861,3,28,1,137.0229456958694,0.06382978723404255
8703,Male,East,Standard,8,2910.9753449742298,1,21,1,363.8719181217787,0.125
8704,Female,East,Basic,7,9064.174922054524,2,10,0,1294.882131722075,0.2857142857142857
8705,Male,North,Standard,5,2778.749055980922,2,51,1,555.7498111961844,0.4
8706,Male,East,Basic,6,6411.89038687432,3,20,1,1068.6483978123867,0.5
8707,Female,East,Standard,57,9456.409321213485,1,52,0,165.90191791602604,0.017543859649122806
8708,Male,West,Standard,51,4068.011954578698,2,44,1,79.76494028585682,0.0392156862745098
8709,Male,North,Basic,35,1698.1226300991652,3,10,1,48.51778943140472,0.08571428571428572
8710,Male,East,Premium,30,776.9865115271543,4,21,0,25.899550384238477,0.13333333333333333
8711,Female,East,Premium,11,9633.878168395302,2,50,1,875.8071062177547,0.18181818181818182
8712,Male,South,Standard,38,7660.644711339995,2,45,1,201.59591345631566,0.05263157894736842
8713,Female,West,Premium,27,9197.625394700764,0,42,1,340.6527923963246,0.0
8714,Female,West,Standard,56,7018.447226282134,2,8,1,125.3294147550381,0.03571428571428571
8715,Male,South,Premium,21,3490.2401914746333,3,6,1,166.20191387974444,0.14285714285714285
8716,Female,South,Premium,14,1317.8642012354635,2,3,0,94.13315723110453,0.14285714285714285
8717,Male,South,Basic,49,9300.137906822509,2,34,1,189.7987327922961,0.04081632653061224
8718,Male,South,Premium,35,4947.228536896318,4,11,1,141.34938676846622,0.11428571428571428
8719,Male,West,Standard,29,4025.4390631484657,1,41,1,138.80824355684365,0.034482758620689655
8720,Male,East,Basic,24,5820.141406267319,1,38,0,242.50589192780498,0.041666666666666664
8721,Male,East,Premium,36,1154.9372821675836,0,26,1,32.08159117132177,0.0
8722,Female,South,Basic,41,3161.117811807391,0,36,1,77.1004344343266,0.0
8723,Female,North,Premium,45,6414.973460271854,1,28,1,142.55496578381897,0.022222222222222223
8724,Female,South,Standard,32,1091.217168935837,2,15,1,34.100536529244906,0.0625
8725,Female,East,Standard,6,1438.9033137523506,2,49,1,239.8172189587251,0.3333333333333333
8726,Male,North,Basic,10,5154.819854501449,3,53,1,515.481985450145,0.3
8727,Male,South,Premium,20,6272.225533550802,0,50,0,313.6112766775401,0.0
8728,Female,North,Premium,20,1951.316887358528,4,12,0,97.5658443679264,0.2
8729,Male,South,Basic,26,427.5378811093689,1,6,1,16.44376465805265,0.038461538461538464
8730,Female,West,Basic,21,9587.832238390884,1,29,1,456.5634399233754,0.047619047619047616
8731,Female,East,Standard,45,372.1773130373127,3,9,1,8.270606956384727,0.06666666666666667
8732,Female,South,Basic,23,120.31521105434788,1,36,1,5.231096132797734,0.043478260869565216
8733,Female,North,Premium,46,3301.071631399177,1,38,1,71.76242676954733,0.021739130434782608
8734,Male,East,Basic,12,2302.286370878125,3,29,1,191.8571975731771,0.25
8735,Male,South,Standard,55,5778.504984772288,0,35,1,105.06372699585977,0.0
8736,Female,South,Basic,13,8952.667880726694,3,45,1,688.6667600558995,0.23076923076923078
8737,Female,South,Premium,10,4862.965957149215,5,11,1,486.29659571492147,0.5
8738,Female,South,Basic,7,7755.681967288009,4,32,1,1107.9545667554298,0.5714285714285714
8739,Female,West,Basic,37,9101.347680941604,5,46,1,245.9823697551785,0.13513513513513514
8740,Female,East,Basic,12,1975.056570701454,5,0,1,164.5880475584545,0.4166666666666667
8741,Male,West,Standard,25,4934.277772607858,0,45,1,197.37111090431435,0.0
8742,Female,East,Standard,2,6456.492996027421,2,22,1,3228.2464980137106,1.0
8743,Female,South,Standard,40,3385.6440554114115,3,42,1,84.64110138528528,0.075
8744,Male,East,Standard,26,7423.545898785409,5,24,1,285.5209961071311,0.19230769230769232
8745,Male,North,Premium,40,7082.618254696067,1,37,1,177.06545636740168,0.025
8746,Male,East,Premium,51,4268.833413099054,2,15,1,83.70261594311872,0.0392156862745098
8747,Male,North,Standard,5,970.7421589021682,2,12,1,194.14843178043364,0.4
8748,Male,North,Standard,8,214.53095647753813,2,34,0,26.816369559692266,0.25
8749,Male,West,Standard,42,3756.56066539242,2,56,1,89.44192060458143,0.047619047619047616
8750,Male,East,Basic,45,912.4815666642228,2,8,0,20.27736814809384,0.044444444444444446
8751,Male,South,Premium,9,7838.081987761783,2,28,1,870.8979986401981,0.2222222222222222
8752,Male,East,Basic,39,3409.8252543629096,3,11,0,87.43141677853615,0.07692307692307693
8753,Female,West,Standard,20,6694.372930337798,3,48,1,334.71864651688986,0.15
8754,Male,North,Premium,52,3529.1519742745377,3,41,1,67.86830719758726,0.057692307692307696
8755,Female,North,Standard,51,7979.790326597379,5,36,1,156.46647699210547,0.09803921568627451
8756,Female,West,Basic,11,8895.283716535834,3,34,1,808.6621560487122,0.2727272727272727
8757,Female,West,Premium,40,8391.390077701126,3,56,1,209.78475194252815,0.075
8758,Female,East,Basic,22,4896.288283400548,3,54,1,222.55855833638853,0.13636363636363635
8759,Female,North,Premium,16,931.120947611223,0,3,1,58.195059225701435,0.0
8760,Female,West,Standard,42,3779.939947354952,4,4,1,89.9985701751179,0.09523809523809523
8761,Female,East,Premium,38,4302.114347580318,2,24,0,113.21353546263995,0.05263157894736842
8762,Female,East,Basic,42,9606.514707483058,2,27,0,228.72654065435853,0.047619047619047616
8763,Male,South,Basic,10,5698.423321550246,2,45,1,569.8423321550247,0.2
8764,Female,North,Basic,25,6444.377705674772,3,15,0,257.7751082269909,0.12
8765,Female,East,Basic,59,7841.835451920531,2,19,1,132.91246528678866,0.03389830508474576
8766,Female,West,Standard,19,5725.204425382353,2,6,1,301.32654870433436,0.10526315789473684
8767,Female,North,Basic,4,6024.997630909343,0,36,1,1506.2494077273357,0.0
8768,Male,West,Standard,19,2528.7451936125926,4,16,1,133.0918522953996,0.21052631578947367
8769,Female,West,Premium,3,682.7794148566284,0,42,0,227.59313828554278,0.0
8770,Male,East,Basic,17,7241.720203179452,0,16,1,425.9835413634972,0.0
8771,Male,East,Premium,14,8501.978503808818,3,53,1,607.284178843487,0.21428571428571427
8772,Female,South,Premium,10,4178.801814918528,1,49,0,417.8801814918528,0.1
8773,Female,West,Standard,6,5534.253087157276,2,26,1,922.3755145262127,0.3333333333333333
8774,Male,East,Basic,31,3142.123750623466,3,20,1,101.3588306652731,0.0967741935483871
8775,Female,South,Standard,31,4557.183875310774,3,33,1,147.00593146163789,0.0967741935483871
8776,Female,North,Basic,48,2168.008290037905,3,57,1,45.16683937578969,0.0625
8777,Male,South,Premium,9,7622.879400239114,3,48,0,846.9866000265682,0.3333333333333333
8778,Male,South,Standard,53,4969.9266989734415,1,39,1,93.77220186742342,0.018867924528301886
8779,Female,West,Basic,12,5516.849876789682,3,19,1,459.7374897324735,0.25
8780,Female,North,Premium,44,467.17197478610944,0,41,1,10.617544881502488,0.0
8781,Female,West,Standard,46,6261.744083704139,0,31,0,136.1248713848726,0.0
8782,Male,West,Standard,26,2106.292538877116,3,44,0,81.01125149527368,0.11538461538461539
8783,Female,South,Standard,2,3895.6069792122335,1,52,1,1947.8034896061167,0.5
8784,Male,South,Standard,42,4185.885430948837,3,37,1,99.66393883211516,0.07142857142857142
8785,Male,East,Premium,4,4542.452715132098,1,21,1,1135.6131787830245,0.25
8786,Female,South,Premium,32,2351.6202522361564,2,14,1,73.48813288237989,0.0625
8787,Male,East,Premium,28,8516.091224684842,3,35,1,304.14611516731577,0.10714285714285714
8788,Female,West,Premium,6,4335.716491975762,1,49,0,722.6194153292937,0.16666666666666666
8789,Female,South,Basic,30,6160.131133291787,1,27,1,205.33770444305955,0.03333333333333333
8790,Male,North,Premium,55,6177.981702368353,1,1,1,112.32694004306096,0.01818181818181818
8791,Female,North,Standard,28,6109.148276771516,1,32,1,218.18386702755416,0.03571428571428571
8792,Male,West,Standard,13,5637.248288601012,2,36,0,433.6344837385394,0.15384615384615385
8793,Male,West,Standard,55,8243.994907821409,2,21,1,149.8908165058438,0.03636363636363636
8794,Female,South,Standard,46,8144.916356097172,2,27,1,177.0633990455907,0.043478260869565216
8795,Female,East,Basic,36,4229.731268788105,1,9,1,117.49253524411402,0.027777777777777776
8796,Female,South,Standard,10,6394.875876493155,2,15,1,639.4875876493155,0.2
8797,Female,East,Standard,10,1118.0095208141988,6,49,1,111.80095208141988,0.6
8798,Male,South,Standard,5,998.649514856666,3,13,1,199.7299029713332,0.6
8799,Male,North,Premium,29,4851.172414660493,4,50,1,167.28180740208597,0.13793103448275862
8800,Male,North,Premium,36,9012.01983369961,3,58,1,250.33388426943364,0.08333333333333333
8801,Female,East,Basic,12,6534.997054984586,3,34,0,544.5830879153822,0.25
8802,Male,South,Basic,58,6725.242584211183,0,26,1,115.95245834846868,0.0
8803,Male,West,Basic,22,1660.965789587063,0,10,0,75.49844498123014,0.0
